ID,Name,Class,Type,CD,Region,Parent,Slug,Lat,Lng,CoordSrc,Pop2021,Pop2016,Dwellings2021,LandKm2,PopSrc,DistWinnipegKM,DistBrandonKM,Score,Gate,DeferReason
MB-UNP-good-harbour,"Good Harbour",COMMUNITY,"Unincorporated Community",17,Parkland,,good-harbour,52.12972,-100.14944,CGN,,,,,"",326,254,29.4,DEFER,"no grounded population"
MB-UNP-pretty-valley,"Pretty Valley",COMMUNITY,"Unincorporated Community",20,Parkland,,pretty-valley,51.96889,-101.25111,CGN,,,,,"",369,253,29.4,DEFER,"no grounded population"
MB-4602026,"Roseau Rapids 2A",CSD,"Indian Reserve",02,Eastman,,roseau-rapids-2a,,,,100,114,36,8.9,"StatCan 98-10-0002",,,29.3,DEFER,"no verified coordinates"
MB-UNP-kenville,"Kenville",COMMUNITY,"Community",20,Parkland,,kenville,52.00028,-101.32361,CGN,,,,,"",375,258,29.3,DEFER,"no grounded population"
MB-UNP-kenville-west,"Kenville West",COMMUNITY,"Unincorporated Community",20,Parkland,,kenville-west,51.98806,-101.35111,CGN,,,,,"",376,257,29.3,DEFER,"no grounded population"
MB-UNP-lidstone,"Lidstone",COMMUNITY,"Unincorporated Community",20,Parkland,,lidstone,52.02778,-101.16444,CGN,,,,,"",368,257,29.3,DEFER,"no grounded population"
MB-UNP-renwer,"Renwer",COMMUNITY,"Community",20,Parkland,,renwer,52.09750,-100.81306,CGN,,,,,"",355,257,29.3,DEFER,"no grounded population"
MB-4619040,"Shoal River 65B",CSD,"Indian Reserve",19,Northern Manitoba,,shoal-river-65b,,,,95,0,34,9.25,"StatCan 98-10-0002",,,29.2,DEFER,"no verified coordinates"
MB-4620066,"Division No. 20, Unorganized, South Part",CSD,"Unorganized",20,Parkland,,division-no-20-unorganized-south-part,,,,95,82,250,2553.98,"StatCan 98-10-0002",,,29.2,DEFER,"no verified coordinates"
MB-UNP-assineweetasataypawin,"Assineweetasataypawin",COMMUNITY,"Unincorporated Community",19,Northern Manitoba,,assineweetasataypawin,52.19361,-96.41833,CGN,,,,,"",260,359,29.2,DEFER,"no grounded population"
MB-UNP-duck-bay,"Duck Bay",COMMUNITY,"Northern Community",17,Parkland,,duck-bay,52.17639,-100.14917,CGN,,,,,"",330,259,29.2,DEFER,"no grounded population"
MB-UNP-kacheposit,"Kacheposit",COMMUNITY,"Unincorporated Community",19,Northern Manitoba,,kacheposit,52.20583,-96.53722,CGN,,,,,"",260,354,29.2,DEFER,"no grounded population"
MB-UNP-asinkaanumevatt,"Asinkaanumevatt",COMMUNITY,"Unincorporated Community",19,Northern Manitoba,,asinkaanumevatt,52.25806,-96.85194,CGN,,,,,"",264,344,29.1,DEFER,"no grounded population"
MB-UNP-harlington,"Harlington",COMMUNITY,"Unincorporated Community",20,Parkland,,harlington,52.02694,-101.44306,CGN,,,,,"",383,264,29.1,DEFER,"no grounded population"
MB-UNP-kamaskawak,"Kamaskawak",COMMUNITY,"Unincorporated Community",19,Northern Manitoba,,kamaskawak,52.19111,-96.16028,CGN,,,,,"",264,372,29.1,DEFER,"no grounded population"
MB-UNP-thunder-hill,"Thunder Hill",COMMUNITY,"Unincorporated Community",20,Parkland,,thunder-hill,51.99722,-101.52194,CGN,,,,,"",386,263,29.1,DEFER,"no grounded population"
MB-UNP-thunderhill-junction,"Thunderhill Junction",COMMUNITY,"Unincorporated Community",20,Parkland,,thunderhill-junction,52.07667,-101.25917,CGN,,,,,"",377,264,29.1,DEFER,"no grounded population"
MB-4619051,"Little Grand Rapids 14",CSD,"Northern Community",19,Northern Manitoba,,little-grand-rapids-14,52.03611,-95.46111,CGN,,810,,22.6,"StatCan 98-10-0002",265,398,29,DEFER,"no grounded population"
MB-UNP-little-grand-rapids,"Little Grand Rapids",COMMUNITY,"Northern Community",19,Northern Manitoba,,little-grand-rapids,52.03611,-95.46111,CGN,,,,,"",265,398,29,DEFER,"no grounded population"
MB-UNP-berens-river,"Berens River",COMMUNITY,"Northern Community",19,Northern Manitoba,,berens-river,52.36528,-97.02917,CGN,,,,,"",275,346,28.8,DEFER,"no grounded population"
MB-UNP-swan-river-valley,"Swan River Valley",COMMUNITY,"Unincorporated Community",20,Parkland,,swan-river-valley,52.17639,-101.24444,CGN,,,,,"",383,274,28.8,DEFER,"no grounded population"
MB-4623062,"Division No. 23, Unorganized",CSD,"Unorganized",23,Northern Manitoba,,division-no-23-unorganized,,,,74,283,101,229309.25,"StatCan 98-10-0002",,,28.7,DEFER,"no verified coordinates"
MB-UNP-big-woody,"Big Woody",COMMUNITY,"Unincorporated Community",20,Parkland,,big-woody,52.13972,-101.46611,CGN,,,,,"",392,276,28.7,DEFER,"no grounded population"
MB-UNP-craigsford,"Craigsford",COMMUNITY,"Unincorporated Community",20,Parkland,,craigsford,52.23194,-101.06528,CGN,,,,,"",378,276,28.7,DEFER,"no grounded population"
MB-UNP-pauingassi,"Pauingassi",COMMUNITY,"Community",19,Northern Manitoba,,pauingassi,52.15556,-95.37389,CGN,,,,,"",280,410,28.6,DEFER,"no grounded population"
MB-UNP-lenswood,"Lenswood",COMMUNITY,"Community",20,Parkland,,lenswood,52.32056,-100.95194,CGN,,,,,"",379,284,28.5,DEFER,"no grounded population"
MB-4619065,"The Narrows 49",CSD,"Indian Reserve",19,Northern Manitoba,,the-narrows-49,,,,55,5,16,24.09,"StatCan 98-10-0002",,,28.1,DEFER,"no verified coordinates"
MB-UNP-indian-birch,"Indian Birch",COMMUNITY,"Community",20,Parkland,,indian-birch,52.51111,-100.86667,CGN,,,,,"",390,303,27.9,DEFER,"no grounded population"
MB-UNP-novra,"Novra",COMMUNITY,"Unincorporated Community",20,Parkland,,novra,52.52889,-101.07222,CGN,,,,,"",401,308,27.8,DEFER,"no grounded population"
MB-4619058,"Fisher River 44A",CSD,"Indian Reserve",19,Northern Manitoba,,fisher-river-44a,,,,44,58,13,7.59,"StatCan 98-10-0002",,,27.6,DEFER,"no verified coordinates"
MB-UNP-bellsite,"Bellsite",COMMUNITY,"Community",20,Parkland,,bellsite,52.59417,-101.05972,CGN,,,,,"",406,315,27.6,DEFER,"no grounded population"
MB-4615049,"Gambler 63 (Part)",CSD,"Community",15,Westman,,gambler-63-part-cd15,,,,15,5,2,2.53,"StatCan 98-10-0002",,,27.5,DEFER,"no verified coordinates"
MB-4621035,"Opaskwayak Cree Nation 21C",CSD,"Indian Reserve",21,Northern Manitoba,,opaskwayak-cree-nation-21c,,,,40,18,16,1.26,"StatCan 98-10-0002",,,27.5,DEFER,"no verified coordinates"
MB-UNP-matawa-place,"Matawa Place",COMMUNITY,"Unincorporated Community",19,Northern Manitoba,,matawa-place,52.59556,-95.72806,CGN,,,,,"",316,424,27.5,DEFER,"no grounded population"
MB-UNP-opekamank,"Opekamank",COMMUNITY,"Unincorporated Community",19,Northern Manitoba,,opekamank,52.74750,-96.70944,CGN,,,,,"",319,393,27.4,DEFER,"no grounded population"
MB-UNP-mafeking,"Mafeking",COMMUNITY,"Local Urban District",20,Parkland,,mafeking,52.68361,-101.11000,CGN,,,,,"",415,325,27.2,DEFER,"no grounded population"
MB-UNP-pelican-rapids,"Pelican Rapids",COMMUNITY,"Northern Community",20,Parkland,,pelican-rapids,52.74472,-100.69444,CGN,,,,,"",402,326,27.2,DEFER,"no grounded population"
MB-UNP-shoal-river,"Shoal River",COMMUNITY,"Community",20,Parkland,,shoal-river,52.74722,-100.68750,CGN,,,,,"",402,326,27.2,DEFER,"no grounded population"
MB-UNP-whitmore,"Whitmore",COMMUNITY,"Unincorporated Community",20,Parkland,,whitmore,52.71500,-101.11778,CGN,,,,,"",418,329,27.1,DEFER,"no grounded population"
MB-UNP-baden,"Baden",COMMUNITY,"Northern Community",20,Parkland,,baden,52.78028,-101.21583,CGN,,,,,"",428,338,26.9,DEFER,"no grounded population"
MB-UNP-denbeigh-point,"Denbeigh Point",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,denbeigh-point,52.89306,-99.78194,CGN,,,,,"",380,339,26.8,DEFER,"no grounded population"
MB-4619082,"Chemawawin 3",CSD,"Indian Reserve",19,Northern Manitoba,,chemawawin-3,,,,27,15,9,47.98,"StatCan 98-10-0002",,,26.7,DEFER,"no verified coordinates"
MB-4619075,"Poplar River 16",CSD,"Community",19,Northern Manitoba,,poplar-river-16,52.99444,-97.27778,CGN,,866,,18.05,"StatCan 98-10-0002",345,396,26.7,DEFER,"no grounded population"
MB-UNP-negginan,"Negginan",COMMUNITY,"Unincorporated Community",19,Northern Manitoba,,negginan,52.99444,-97.27778,CGN,,,,,"",345,396,26.7,DEFER,"no grounded population"
MB-UNP-poplar-river,"Poplar River",COMMUNITY,"Community",19,Northern Manitoba,,poplar-river,52.99444,-97.27778,CGN,,,,,"",345,396,26.7,DEFER,"no grounded population"
MB-UNP-poplarville,"Poplarville",COMMUNITY,"Northern Community",19,Northern Manitoba,,poplarville,52.98833,-97.23389,CGN,,,,,"",344,397,26.7,DEFER,"no grounded population"
MB-4619079,"Pauingassi First Nation",CSD,"First Nation Administrative Location",19,Northern Manitoba,,pauingassi-first-nation,52.15761,-95.37413,CGN,,307,,2.56,"StatCan 98-10-0002",280,410,26.6,DEFER,"no grounded population"
MB-UNP-barrows,"Barrows",COMMUNITY,"Northern Community",20,Parkland,,barrows,52.82944,-101.44111,CGN,,,,,"",442,347,26.6,DEFER,"no grounded population"
MB-UNP-powell,"Powell",COMMUNITY,"Northern Community",20,Parkland,,powell,52.82833,-101.39667,CGN,,,,,"",440,346,26.6,DEFER,"no grounded population"
MB-4620069,"Division No. 20, Unorganized, North Part",CSD,"Unorganized",20,Parkland,,division-no-20-unorganized-north-part,,,,25,25,43,1744.71,"StatCan 98-10-0002",,,26.5,DEFER,"no verified coordinates"
MB-UNP-national-mills,"National Mills",COMMUNITY,"Northern Community",20,Parkland,,national-mills,52.82917,-101.58028,CGN,,,,,"",449,350,26.5,DEFER,"no grounded population"
MB-UNP-red-deer-lake,"Red Deer Lake",COMMUNITY,"Northern Community",20,Parkland,,red-deer-lake,52.89361,-101.45972,CGN,,,,,"",448,354,26.4,DEFER,"no grounded population"
MB-UNP-westgate,"Westgate",COMMUNITY,"Northern Community",20,Parkland,,westgate,52.82972,-101.65500,CGN,,,,,"",452,352,26.4,DEFER,"no grounded population"
MB-UNP-dawson-bay,"Dawson Bay",COMMUNITY,"Northern Community",21,Northern Manitoba,,dawson-bay,52.97667,-100.97972,CGN,,,,,"",434,355,26.3,DEFER,"no grounded population"
MB-UNP-big-black-river,"Big Black River",COMMUNITY,"Northern Community",19,Northern Manitoba,,big-black-river,53.16278,-97.42222,CGN,,,,,"",364,408,26.1,DEFER,"no grounded population"
MB-UNP-easterville,"Easterville",COMMUNITY,"Community",21,Northern Manitoba,,easterville,53.10750,-99.81278,CGN,,,,,"",402,363,26.1,DEFER,"no grounded population"
MB-UNP-hybord,"Hybord",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,hybord,53.16972,-99.28944,CGN,,,,,"",393,372,25.8,DEFER,"no grounded population"
MB-UNP-overflowing-river,"Overflowing River",COMMUNITY,"Community",21,Northern Manitoba,,overflowing-river,53.14139,-101.09278,CGN,,,,,"",453,375,25.8,DEFER,"no grounded population"
MB-4619071,"Swan Lake 65C",CSD,"Indian Reserve",19,Northern Manitoba,,swan-lake-65c,,,,10,23,5,7.69,"StatCan 98-10-0002",,,24.7,DEFER,"no verified coordinates"
MB-UNP-pine-bluff,"Pine Bluff",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,pine-bluff,53.50944,-100.66056,CGN,,,,,"",469,410,24.7,DEFER,"no grounded population"
MB-UNP-turnberry,"Turnberry",COMMUNITY,"Community",21,Northern Manitoba,,turnberry,53.43611,-101.71611,CGN,,,,,"",504,417,24.5,DEFER,"no grounded population"
MB-UNP-whithorn,"Whithorn",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,whithorn,53.52333,-101.55333,CGN,,,,,"",505,423,24.3,DEFER,"no grounded population"
MB-UNP-warren-landing,"Warren Landing",COMMUNITY,"Northern Community",22,Northern Manitoba,,warren-landing,53.69694,-97.87028,CGN,,,,,"",426,451,24.2,DEFER,"no grounded population"
MB-UNP-moose-lake,"Moose Lake",COMMUNITY,"Northern Community",21,Northern Manitoba,,moose-lake,53.70444,-100.31028,CGN,,,,,"",476,429,24.1,DEFER,"no grounded population"
MB-UNP-westray,"Westray",COMMUNITY,"Community",21,Northern Manitoba,,westray,53.59694,-101.40389,CGN,,,,,"",505,429,24.1,DEFER,"no grounded population"
MB-4622017,"Mystery Lake",CSD,"Local Government District",22,Northern Manitoba,,mystery-lake,55.56667,-97.98333,CGN,0,0,0,3351.37,"StatCan 98-10-0002",633,649,24,DEFER,"no grounded population"
MB-UNP-neketawak,"Neketawak",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,neketawak,53.77750,-97.64250,CGN,,,,,"",433,465,24,DEFER,"no grounded population"
MB-UNP-freshford,"Freshford",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,freshford,53.68833,-101.24083,CGN,,,,,"",507,436,23.9,DEFER,"no grounded population"
MB-UNP-metikewap,"Metikewap",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,metikewap,53.74028,-100.99972,CGN,,,,,"",503,439,23.8,DEFER,"no grounded population"
MB-UNP-young-point,"Young Point",COMMUNITY,"Community",21,Northern Manitoba,,young-point,53.76139,-101.23611,CGN,,,,,"",514,444,23.7,DEFER,"no grounded population"
MB-UNP-grace-lake,"Grace Lake",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,grace-lake,53.82361,-101.19222,CGN,,,,,"",518,450,23.5,DEFER,"no grounded population"
MB-UNP-ralls-island,"Ralls Island",COMMUNITY,"Community",21,Northern Manitoba,,ralls-island,53.82861,-101.09444,CGN,,,,,"",515,450,23.5,DEFER,"no grounded population"
MB-UNP-crooked-turn,"Crooked Turn",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,crooked-turn,53.95056,-97.85639,CGN,,,,,"",454,478,23.4,DEFER,"no grounded population"
MB-UNP-kinusisipi,"Kinusisipi",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,kinusisipi,53.94167,-97.86889,CGN,,,,,"",453,477,23.4,DEFER,"no grounded population"
MB-UNP-umpherville,"Umpherville",COMMUNITY,"Community",21,Northern Manitoba,,umpherville,53.84000,-101.22222,CGN,,,,,"",520,452,23.4,DEFER,"no grounded population"
MB-4621039,"Opaskwayak Cree Nation 21N",CSD,"Indian Reserve",21,Northern Manitoba,,opaskwayak-cree-nation-21n,,,,5,5,2,1.18,"StatCan 98-10-0002",,,23.3,DEFER,"no verified coordinates"
MB-UNP-flin-flon-junction,"Flin Flon Junction",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,flin-flon-junction,53.88028,-101.22556,CGN,,,,,"",524,457,23.3,DEFER,"no grounded population"
MB-UNP-moostissoostikwan,"Moostissoostikwan",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,moostissoostikwan,53.85417,-101.32361,CGN,,,,,"",525,455,23.3,DEFER,"no grounded population"
MB-UNP-rossville,"Rossville",COMMUNITY,"Community",22,Northern Manitoba,,rossville,53.99694,-97.78528,CGN,,,,,"",458,485,23.3,DEFER,"no grounded population"
MB-UNP-tremaudan,"Tremaudan",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,tremaudan,53.90889,-101.17111,CGN,,,,,"",525,459,23.2,DEFER,"no grounded population"
MB-UNP-clearwater-lake,"Clearwater Lake",COMMUNITY,"Community",21,Northern Manitoba,,clearwater-lake,53.97833,-100.97611,CGN,,,,,"",525,465,23.1,DEFER,"no grounded population"
MB-UNP-orok,"Orok",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,orok,53.95778,-101.05722,CGN,,,,,"",525,463,23.1,DEFER,"no grounded population"
MB-UNP-atikameg-lake,"Atikameg Lake",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,atikameg-lake,53.98722,-100.93472,CGN,,,,,"",524,465,23,DEFER,"no grounded population"
MB-UNP-finger,"Finger",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,finger,54.00694,-100.87389,CGN,,,,,"",524,467,23,DEFER,"no grounded population"
MB-UNP-prospector,"Prospector",COMMUNITY,"Community",21,Northern Manitoba,,prospector,53.96250,-101.24778,CGN,,,,,"",533,466,23,DEFER,"no grounded population"
MB-UNP-the-pas-airport,"The Pas Airport",COMMUNITY,"Community",21,Northern Manitoba,,the-pas-airport,53.97611,-101.08500,CGN,,,,,"",528,466,23,DEFER,"no grounded population"
MB-UNP-island-lake,"Island Lake",COMMUNITY,"Northern Community",22,Northern Manitoba,,island-lake,53.86361,-94.66583,CGN,,,,,"",473,575,22.8,DEFER,"no grounded population"
MB-UNP-budd,"Budd",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,budd,54.09250,-100.75056,CGN,,,,,"",528,475,22.7,DEFER,"no grounded population"
MB-UNP-garden-hill,"Garden Hill",COMMUNITY,"Community",22,Northern Manitoba,,garden-hill,53.88333,-94.64889,CGN,,,,,"",475,577,22.7,DEFER,"no grounded population"
MB-UNP-root-lake,"Root Lake",COMMUNITY,"Community",21,Northern Manitoba,,root-lake,54.06056,-101.30444,CGN,,,,,"",544,477,22.7,DEFER,"no grounded population"
MB-UNP-kapaneewekamik-place,"Kapaneewekamik Place",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,kapaneewekamik-place,53.97639,-94.78778,CGN,,,,,"",482,579,22.6,DEFER,"no grounded population"
MB-UNP-halcrow,"Halcrow",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,halcrow,54.17722,-100.62472,CGN,,,,,"",532,484,22.5,DEFER,"no grounded population"
MB-UNP-johnsonkank,"Johnsonkank",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,johnsonkank,53.75750,-93.86778,CGN,,,,,"",485,603,22.5,DEFER,"no grounded population"
MB-UNP-kitchiokonim-place,"Kitchiokonim Place",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,kitchiokonim-place,53.91250,-94.33389,CGN,,,,,"",486,594,22.4,DEFER,"no grounded population"
MB-UNP-rocky-lake-east,"Rocky Lake East",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,rocky-lake-east,54.12500,-101.43722,CGN,,,,,"",555,486,22.4,DEFER,"no grounded population"
MB-UNP-weesakachak,"Weesakachak",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,weesakachak,53.74389,-93.79222,CGN,,,,,"",486,605,22.4,DEFER,"no grounded population"
MB-UNP-cormorant,"Cormorant",COMMUNITY,"Northern Community",21,Northern Manitoba,,cormorant,54.22389,-100.60028,CGN,,,,,"",536,489,22.3,DEFER,"no grounded population"
MB-UNP-dering,"Dering",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,dering,54.25417,-100.53333,CGN,,,,,"",537,492,22.3,DEFER,"no grounded population"
MB-UNP-rocky-lake-north,"Rocky Lake North",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,rocky-lake-north,54.17889,-101.41778,CGN,,,,,"",559,492,22.2,DEFER,"no grounded population"
MB-4621060,"Moose Lake 31G",CSD,"Indian Reserve",21,Northern Manitoba,,moose-lake-31g,53.70273,-100.32746,GeoNames,0,0,0,10.9,"StatCan 98-10-0002",477,429,22.1,DEFER,"no grounded population"
MB-UNP-rawebb,"Rawebb",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,rawebb,54.30722,-100.32000,CGN,,,,,"",536,496,22.1,DEFER,"no grounded population"
MB-4623065,"Brochet 197",CSD,"Northern Community",23,Northern Manitoba,,brochet-197,57.87972,-101.67111,CGN,,506,,37.08,"StatCan 98-10-0002",936,900,22,DEFER,"no grounded population"
MB-4623039,"Granville Lake",CSD,"Northern Community",23,Northern Manitoba,,granville-lake,56.23111,-100.56861,CGN,,10,,2.54,"StatCan 98-10-0002",741,711,22,DEFER,"no grounded population"
MB-UNP-amery,"Amery",COMMUNITY,"Community",23,Northern Manitoba,,amery,56.56500,-94.06250,CGN,,,,,"",769,843,22,DEFER,"no grounded population"
MB-UNP-arnot,"Arnot",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,arnot,55.76722,-96.68472,CGN,,,,,"",654,694,22,DEFER,"no grounded population"
MB-UNP-askikkapit,"Askikkapit",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,askikkapit,54.61972,-95.93556,CGN,,,,,"",532,597,22,DEFER,"no grounded population"
MB-UNP-athapap,"Athapap",COMMUNITY,"Community",21,Northern Manitoba,,athapap,54.57389,-101.68278,CGN,,,,,"",605,539,22,DEFER,"no grounded population"
MB-UNP-atik,"Atik",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,atik,54.29417,-101.39417,CGN,,,,,"",569,504,22,DEFER,"no grounded population"
MB-UNP-back,"Back",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,back,57.69222,-94.23083,CGN,,,,,"",888,949,22,DEFER,"no grounded population"
MB-UNP-bakers-narrows,"Bakers Narrows",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,bakers-narrows,54.67722,-101.66028,CGN,,,,,"",614,549,22,DEFER,"no grounded population"
MB-UNP-baldy,"Baldy",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,baldy,54.72694,-100.48500,CGN,,,,,"",583,544,22,DEFER,"no grounded population"
MB-UNP-belcher,"Belcher",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,belcher,57.93528,-94.17167,CGN,,,,,"",915,975,22,DEFER,"no grounded population"
MB-UNP-big-island-lake,"Big Island Lake",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,big-island-lake,54.70583,-101.76278,CGN,,,,,"",620,554,22,DEFER,"no grounded population"
MB-UNP-bird,"Bird",COMMUNITY,"Community",23,Northern Manitoba,,bird,56.50361,-94.21056,CGN,,,,,"",760,832,22,DEFER,"no grounded population"
MB-UNP-boyd,"Boyd",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,boyd,55.87778,-96.47250,CGN,,,,,"",667,710,22,DEFER,"no grounded population"
MB-UNP-bridgar,"Bridgar",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,bridgar,55.63694,-97.06167,CGN,,,,,"",638,672,22,DEFER,"no grounded population"
MB-UNP-brochet,"Brochet",COMMUNITY,"Northern Community",23,Northern Manitoba,,brochet,57.87972,-101.67111,CGN,,,,,"",936,900,22,DEFER,"no grounded population"
MB-UNP-button,"Button",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,button,54.67889,-98.99472,CGN,,,,,"",547,541,22,DEFER,"no grounded population"
MB-UNP-bylot,"Bylot",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,bylot,58.42417,-94.13444,CGN,,,,,"",968,1025,22,DEFER,"no grounded population"
MB-UNP-channing,"Channing",COMMUNITY,"Community",21,Northern Manitoba,,channing,54.75361,-101.83250,CGN,,,,,"",627,560,22,DEFER,"no grounded population"
MB-UNP-charlebois,"Charlebois",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,charlebois,56.69111,-94.07139,CGN,,,,,"",782,855,22,DEFER,"no grounded population"
MB-UNP-charles,"Charles",COMMUNITY,"Community",23,Northern Manitoba,,charles,55.53833,-101.01278,CGN,,,,,"",679,637,22,DEFER,"no grounded population"
MB-UNP-chesnaye,"Chesnaye",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,chesnaye,58.19833,-94.14417,CGN,,,,,"",944,1002,22,DEFER,"no grounded population"
MB-UNP-chisel-lake,"Chisel Lake",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,chisel-lake,54.83889,-100.11528,CGN,,,,,"",586,555,22,DEFER,"no grounded population"
MB-UNP-claw-lake,"Claw Lake",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,claw-lake,54.74056,-100.71250,CGN,,,,,"",591,546,22,DEFER,"no grounded population"
MB-UNP-cold-lake,"Cold Lake",COMMUNITY,"Community",21,Northern Manitoba,,cold-lake,55.12694,-101.11139,CGN,,,,,"",641,592,22,DEFER,"no grounded population"
MB-UNP-conlin-lake-camp,"Conlin Lake Camp",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,conlin-lake-camp,54.82139,-98.61250,CGN,,,,,"",557,560,22,DEFER,"no grounded population"
MB-UNP-cotes-landing,"Cotes Landing",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,cotes-landing,54.64806,-99.79194,CGN,,,,,"",558,534,22,DEFER,"no grounded population"
MB-UNP-cromarty,"Cromarty",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,cromarty,58.06139,-94.14778,CGN,,,,,"",929,988,22,DEFER,"no grounded population"
MB-UNP-cross-lake,"Cross Lake",COMMUNITY,"Northern Community",22,Northern Manitoba,,cross-lake,54.62583,-97.77889,CGN,,,,,"",528,551,22,DEFER,"no grounded population"
MB-UNP-dickstone,"Dickstone",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,dickstone,54.73944,-100.60222,CGN,,,,,"",588,546,22,DEFER,"no grounded population"
MB-UNP-digges,"Digges",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,digges,58.54000,-94.12972,CGN,,,,,"",981,1037,22,DEFER,"no grounded population"
MB-UNP-drybrough,"Drybrough",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,drybrough,56.52139,-101.20111,CGN,,,,,"",785,747,22,DEFER,"no grounded population"
MB-UNP-duck-lake-post,"Duck Lake Post",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,duck-lake-post,59.41250,-97.73278,CGN,,,,,"",1059,1073,22,DEFER,"no grounded population"
MB-UNP-dunlop,"Dunlop",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,dunlop,54.74417,-98.86194,CGN,,,,,"",552,549,22,DEFER,"no grounded population"
MB-UNP-dyce,"Dyce",COMMUNITY,"Community",21,Northern Manitoba,,dyce,54.36750,-100.15667,CGN,,,,,"",538,503,22,DEFER,"no grounded population"
MB-UNP-earchman,"Earchman",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,earchman,55.15667,-98.10861,CGN,,,,,"",589,603,22,DEFER,"no grounded population"
MB-UNP-eden-lake,"Eden Lake",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,eden-lake,56.74611,-100.21972,CGN,,,,,"",789,767,22,DEFER,"no grounded population"
MB-UNP-fay-lake,"Fay Lake",COMMUNITY,"Community",21,Northern Manitoba,,fay-lake,55.00194,-101.09472,CGN,,,,,"",628,578,22,DEFER,"no grounded population"
MB-UNP-fort-churchill,"Fort Churchill",COMMUNITY,"Community",23,Northern Manitoba,,fort-churchill,58.75528,-94.07889,CGN,,,,,"",1005,1060,22,DEFER,"no grounded population"
MB-UNP-fort-hall,"Fort Hall",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,fort-hall,59.39528,-101.31944,CGN,,,,,"",1090,1065,22,DEFER,"no grounded population"
MB-UNP-fox-mine,"Fox Mine",COMMUNITY,"Community",23,Northern Manitoba,,fox-mine,56.63000,-101.64972,CGN,,,,,"",806,762,22,DEFER,"no grounded population"
MB-UNP-gods-lake,"Gods Lake",COMMUNITY,"Community",22,Northern Manitoba,,gods-lake,54.67056,-94.15389,CGN,,,,,"",568,665,22,DEFER,"no grounded population"
MB-UNP-gods-lake-narrows,"Gods Lake Narrows",COMMUNITY,"Northern Community",22,Northern Manitoba,,gods-lake-narrows,54.55472,-94.47639,CGN,,,,,"",549,642,22,DEFER,"no grounded population"
MB-UNP-goose-creek,"Goose Creek",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,goose-creek,58.67472,-94.14472,CGN,,,,,"",995,1050,22,DEFER,"no grounded population"
